time_sec,node_id,temperature,alert
1578.516,2,68,1
1578.628,4,3,0
1578.662,1,-33,0
1578.995,5,84,1
1579.179,3,3,0
1580.516,2,65,1
1580.628,4,69,1
1580.662,1,10,0
1580.995,5,18,0
1581.179,3,14,0
1582.516,2,-8,0
1582.628,4,76,1
1582.662,1,88,1
1582.995,5,-20,0
1583.179,3,26,0
1584.516,2,57,0
1584.628,4,45,0
1584.662,1,20,0
1584.995,5,21,0
1585.18,3,-12,0
1586.516,2,29,0
1586.628,4,73,1
1586.662,1,19,0
1586.995,5,-43,0
1587.179,3,-2,0
1588.516,2,80,1
1588.628,4,43,0
1588.662,1,94,1
1588.995,5,69,1
1589.18,3,-44,0
1590.516,2,50,0
1590.628,4,5,0
1590.662,1,12,0
1590.995,5,68,1
1591.18,3,-33,0
1592.516,2,16,0
1592.628,4,64,1
1592.662,1,93,1
1592.995,5,7,0
1593.179,3,-5,0
1594.516,2,58,0
1594.628,4,35,0
1594.662,1,-14,0
1594.995,5,62,1
1595.179,3,69,1
1596.516,2,35,0
1596.628,4,-4,0
1596.662,1,52,0
1596.995,5,-1,0
1597.179,3,-7,0
1598.516,2,1,0
1598.628,4,77,1
1598.662,1,28,0
1598.995,5,50,0
1599.179,3,19,0
1600.516,2,15,0
1600.628,4,89,1
1600.662,1,31,0
1600.995,5,-32,0
1601.179,3,60,0
1602.516,2,52,0
1602.628,4,50,0
1602.662,1,-8,0
1602.995,5,49,0
1603.179,3,71,1
1604.516,2,78,1
1604.628,4,28,0
1604.662,1,100,1
1604.995,5,70,1
1605.18,3,-10,0
1606.516,2,50,0
1606.628,4,-6,0
1606.662,1,98,1
1606.995,5,-14,0
1607.18,3,-23,0
1608.516,2,41,0
1608.628,4,74,1
1608.662,1,-6,0
1608.995,5,40,0
1609.179,3,27,0
1610.516,2,9,0
1610.628,4,18,0
1610.662,1,-26,0
1610.995,5,53,0
1611.179,3,64,1
1612.516,2,37,0
1612.629,4,-10,0
1612.662,1,81,1
1612.995,5,-9,0
1613.179,3,34,0
1614.516,2,28,0
1614.628,4,5,0
1614.662,1,70,1
1614.995,5,64,1
1615.179,3,67,1
1616.516,2,42,0
1616.628,4,86,1
1616.662,1,65,1
1616.995,5,43,0
1617.179,3,64,1
1618.516,2,28,0
1618.628,4,35,0
1618.662,1,-38,0
1618.995,5,100,1
1619.179,3,9,0
1620.516,2,76,1
1620.628,4,47,0
1620.662,1,58,0
1620.995,5,65,1
1621.179,3,94,1
1622.516,2,35,0
1622.629,4,-42,0
1622.662,1,31,0
1622.995,5,-18,0
1623.179,3,19,0
1624.516,2,21,0
1624.628,4,54,0
1624.662,1,7,0
1624.995,5,68,1
1625.179,3,-5,0
1626.516,2,2,0
1626.628,4,17,0
1626.662,1,27,0
1626.995,5,-8,0
1627.18,3,-23,0
1628.516,2,27,0
1628.628,4,71,1
1628.662,1,27,0
1628.995,5,75,1
1629.18,3,-34,0
1630.516,2,8,0
1630.628,4,66,1
1630.662,1,-13,0
1630.995,5,22,0
1631.179,3,45,0
1632.516,2,-8,0
1632.629,4,100,1
1632.662,1,73,1
1632.995,5,40,0
1633.179,3,-4,0
1634.516,2,-6,0
1634.628,4,64,1
1634.662,1,-31,0
1634.995,5,8,0
1635.179,3,84,1
1636.516,2,13,0
1636.628,4,60,0
1636.662,1,95,1
1636.995,5,-42,0
1637.179,3,77,1
1638.516,2,26,0
1638.628,4,92,1
1638.662,1,-27,0
1638.995,5,40,0
1639.179,3,39,0
1640.516,2,78,1
1640.629,4,100,1
1640.662,1,67,1
1640.995,5,46,0
1641.179,3,89,1
1642.516,2,-3,0
1642.628,4,32,0
1642.662,1,-16,0
1642.995,5,90,1
1643.179,3,35,0
1644.516,2,-32,0
1644.628,4,73,1
1644.662,1,-44,0
1644.995,5,20,0
1645.179,3,61,1
1646.516,2,-14,0
1646.628,4,54,0
1646.662,1,-30,0
1646.995,5,70,1
1647.179,3,83,1
1648.516,2,51,0
1648.629,4,-12,0
1648.662,1,-21,0
1648.995,5,40,0
1649.179,3,-3,0
1650.516,2,14,0
1650.628,4,16,0
1650.662,1,-7,0
1650.995,5,82,1
1651.179,3,-5,0
1652.516,2,31,0
1652.628,4,2,0
1652.662,1,-3,0
1652.995,5,36,0
1653.179,3,49,0
1654.516,2,27,0
1654.628,4,-5,0
1654.662,1,33,0
1654.995,5,-11,0
1655.179,3,21,0
1656.516,2,70,1
1656.628,4,51,0
1656.662,1,37,0
1656.995,5,23,0
1657.18,3,100,1
1658.516,2,79,1
1658.628,4,-2,0
1658.662,1,-14,0
1658.995,5,51,0
1659.179,3,71,1
1660.516,2,100,1
1660.628,4,72,1
1660.662,1,13,0
1660.995,5,16,0
1661.18,3,-38,0
1662.516,2,22,0
1662.628,4,54,0
1662.662,1,79,1
1662.995,5,-3,0
1663.179,3,30,0
1664.516,2,8,0
1664.628,4,39,0
1664.662,1,25,0
1664.995,5,22,0
1665.18,3,-29,0
1666.516,2,28,0
1666.628,4,57,0
1666.662,1,54,0
1666.995,5,31,0
1667.179,3,63,1
1668.516,2,93,1
1668.628,4,79,1
1668.662,1,80,1
1668.995,5,72,1
1669.179,3,86,1
1670.516,2,34,0
1670.628,4,23,0
1670.662,1,100,1
1670.995,5,40,0
1671.18,3,-14,0
1672.516,2,13,0
1672.629,4,-13,0
1672.662,1,99,1
1672.995,5,31,0
1673.179,3,53,0
1674.516,2,100,1
1674.629,4,-40,0
1674.662,1,-3,0
1674.995,5,65,1
1675.179,3,41,0
1676.516,2,84,1
1676.628,4,37,0
1676.662,1,-8,0
1676.995,5,84,1
1677.179,3,10,0
1678.516,2,56,0
1678.628,4,1,0
1678.662,1,43,0
1678.995,5,-6,0
1679.179,3,69,1
1680.516,2,99,1
1680.628,4,23,0
1680.662,1,-31,0
1680.995,5,72,1
1681.179,3,-2,0
1682.516,2,52,0
1682.629,4,-24,0
1682.662,1,47,0
1682.995,5,1,0
1683.179,3,16,0
1684.516,2,9,0
1684.629,4,-16,0
1684.662,1,52,0
1684.995,5,42,0
1685.179,3,47,0
1686.516,2,91,1
1686.629,4,-34,0
1686.662,1,18,0
1686.995,5,100,1
1687.179,3,59,0
1688.516,2,53,0
1688.628,4,59,0
1688.662,1,-43,0
1688.995,5,-31,0
1689.18,3,-17,0
1690.516,2,1,0
1690.629,4,-22,0
1690.662,1,53,0
1690.995,5,72,1
1691.179,3,95,1
1692.516,2,12,0
1692.628,4,-1,0
1692.662,1,-26,0
1692.995,5,-3,0
1693.179,3,46,0
1694.516,2,27,0
1694.628,4,21,0
1694.662,1,93,1
1694.995,5,40,0
1695.179,3,42,0
1696.516,2,3,0
1696.629,4,-16,0
1696.662,1,33,0
1696.995,5,-21,0
1697.179,3,99,1
1698.516,2,-16,0
1698.629,4,-36,0
1698.662,1,-44,0
1698.995,5,37,0
1699.179,3,57,0
1700.516,2,26,0
1700.628,4,24,0
1700.662,1,19,0
1700.995,5,96,1
1701.179,3,78,1
1702.516,2,8,0
1702.628,4,99,1
1702.662,1,48,0
1702.995,5,19,0
1703.179,3,94,1
1704.516,2,28,0
1704.628,4,-9,0
1704.662,1,77,1
1704.995,5,23,0
1705.179,3,40,0
1706.516,2,48,0
1706.628,4,-8,0
1706.662,1,98,1
1706.995,5,7,0
1707.179,3,22,0
1708.516,2,13,0
1708.628,4,93,1
1708.662,1,84,1
1708.995,5,58,0
1709.179,3,-2,0
1710.516,2,97,1
1710.628,4,93,1
1710.662,1,79,1
1710.995,5,26,0
1711.179,3,95,1
1712.516,2,61,1
1712.628,4,8,0
1712.662,1,35,0
1712.995,5,14,0
1713.179,3,2,0
1714.516,2,56,0
1714.628,4,81,1
1714.662,1,3,0
1714.995,5,-12,0
1715.179,3,28,0
1716.516,2,-18,0
1716.628,4,-7,0
1716.662,1,17,0
1716.995,5,3,0
1717.179,3,93,1
1718.516,2,81,1
1718.628,4,1,0
1718.662,1,46,0
1718.995,5,-9,0
1719.18,3,-14,0
1720.516,2,100,1
1720.628,4,54,0
1720.662,1,38,0
1720.995,5,96,1
1721.179,3,77,1
1722.516,2,76,1
1722.628,4,22,0
1722.662,1,22,0
1722.995,5,56,0
1723.18,3,-16,0
1724.516,2,1,0
1724.628,4,-2,0
1724.662,1,31,0
1724.995,5,9,0
1725.179,3,32,0
1726.516,2,39,0
1726.628,4,27,0
1726.662,1,-40,0
1726.995,5,1,0
1727.179,3,33,0
1728.516,2,-3,0
1728.629,4,-15,0
1728.662,1,76,1
1728.995,5,-13,0
1729.179,3,64,1
1730.516,2,-4,0
1730.628,4,36,0
1730.662,1,27,0
1730.995,5,5,0
1731.179,3,71,1
1732.516,2,3,0
1732.629,4,-24,0
1732.662,1,95,1
1732.995,5,50,0
1733.179,3,12,0
1734.516,2,14,0
1734.628,4,24,0
1734.662,1,100,1
1734.995,5,41,0
1735.179,3,31,0
1736.516,2,-23,0
1736.628,4,42,0
1736.662,1,30,0
1736.995,5,34,0
1737.179,3,14,0
1738.516,2,5,0
1738.628,4,3,0
1738.662,1,36,0
1738.995,5,-28,0
1739.179,3,14,0
1740.516,2,42,0
1740.629,4,-30,0
1740.662,1,25,0
1740.995,5,92,1
1741.179,3,-2,0
1742.516,2,-21,0
1742.628,4,34,0
1742.662,1,-8,0
1742.995,5,21,0
1743.18,3,-34,0
1744.516,2,2,0
1744.628,4,61,1
1744.662,1,35,0
1744.995,5,12,0
1745.179,3,54,0
1746.516,2,11,0
1746.628,4,84,1
1746.662,1,7,0
1746.995,5,23,0
1747.179,3,15,0
1748.516,2,19,0
1748.628,4,38,0
1748.662,1,-43,0
1748.995,5,15,0
1749.179,3,-4,0
1750.516,2,78,1
1750.629,4,-10,0
1750.662,1,-24,0
1750.995,5,92,1
1751.179,3,34,0
1752.516,2,61,1
1752.628,4,20,0
1752.662,1,-12,0
1752.995,5,-13,0
1753.179,3,93,1
1754.516,2,77,1
1754.629,4,-20,0
1754.662,1,75,1
1754.995,5,2,0
1755.179,3,79,1
1756.516,2,-31,0
1756.628,4,69,1
1756.662,1,22,0
1756.995,5,16,0
1757.18,3,100,1
1758.516,2,-43,0
1758.628,4,-8,0
1758.662,1,65,1
1758.995,5,50,0
1759.179,3,80,1
1760.516,2,51,0
1760.628,4,74,1
1760.662,1,29,0
1760.995,5,15,0
1761.179,3,12,0
1762.516,2,15,0
1762.628,4,46,0
1762.662,1,40,0
1762.995,5,21,0
1763.179,3,71,1
1764.516,2,35,0
1764.628,4,65,1
1764.662,1,0,0
1764.995,5,80,1
1765.179,3,30,0
1766.516,2,47,0
1766.628,4,37,0
1766.662,1,54,0
1766.995,5,10,0
1767.18,3,-21,0
1768.516,2,-30,0
1768.628,4,64,1
1768.662,1,-2,0
1768.995,5,100,1
1769.179,3,27,0
1770.516,2,70,1
1770.628,4,94,1
1770.662,1,38,0
1770.995,5,5,0
1771.179,3,82,1
